,Stat_checking_acc,Duration_months,Credit_history,Purpose,Credit_amount,Savings_bonds,Duration_of_employment,Installment_pct_annual_income,Marital_status__and_sex,Other_debtors,Resident_since,Property,Age,Other_plans,Housing,Num_existing_credits,Job,num_liable,Has_phone,Foreign_Worker,Class
825,-110.0,21,critical,car_new,1602,52.0,11.0,4,male,none,3,car_or_other,30,none,rent,2,skilled,1,1,1,1
826,-109.0,18,critical,car_new,3966,57.0,11.0,1,fem,none,4,real_estate,33,bank,own/free,3,skilled,1,1,1,2
827,0.0,18,paid_back_duly,business,4165,74.0,1.0,2,male,none,2,car_or_other,36,stores,rent,2,skilled,2,0,1,2
828,-115.0,36,paid_back_duly,car_used,8335,0.0,12.0,3,male,none,4,unknown_or_none,47,none,own/free,1,skilled,1,0,1,2
829,104.0,48,delayed_pay,business,6681,0.0,1.0,4,male,none,4,unknown_or_none,38,none,own/free,1,skilled,2,1,1,1
830,1.0,24,delayed_pay,business,2375,754.0,1.0,4,male,none,2,car_or_other,44,none,rent,2,skilled,2,1,1,1
831,-122.0,18,paid_back_duly,car_new,1216,75.0,0.0,4,fem,none,3,car_or_other,23,none,own/free,1,skilled,1,1,1,2
832,-119.0,45,paid_back_duly,business,11816,22.0,10.0,2,male,none,4,car_or_other,29,none,own/free,2,skilled,1,0,1,2
833,143.0,24,paid_back_duly,radio_tv,5084,0.0,13.0,2,fem,none,4,car_or_other,42,none,rent,1,skilled,1,1,1,1
834,464.0,15,paid_back_duly,radio_tv,2327,55.0,0.0,2,fem,none,3,real_estate,25,none,rent,1,unskilled,1,0,1,2
835,-97.0,12,paid_back_duly,car_new,1082,38.0,1.0,4,male,none,4,car_or_other,48,bank,rent,2,skilled,1,0,1,2
836,0.0,12,paid_back_duly,radio_tv,886,0.0,1.0,4,fem,none,2,car_or_other,21,none,rent,1,skilled,1,0,1,1
837,0.0,4,paid_back_duly,furniture_equipment,601,90.0,0.0,1,fem,none,3,real_estate,23,none,own/free,1,unskilled,2,0,1,1
838,-96.0,24,critical,car_used,2957,39.0,9.0,4,male,none,4,life_insurance,63,none,rent,2,skilled,1,1,1,1
839,0.0,24,critical,radio_tv,2611,24.0,9.0,4,male,co-app,3,real_estate,46,none,rent,2,skilled,1,0,1,1
840,-125.0,36,paid_back_duly,furniture_equipment,5179,74.0,4.0,4,male,none,2,life_insurance,29,none,rent,1,skilled,1,0,1,2
841,0.0,21,delayed_pay,car_used,2993,44.0,1.0,3,male,none,2,real_estate,28,stores,rent,2,unskilled,1,0,1,1
842,0.0,18,paid_back_duly,repairs,1943,54.0,0.0,4,fem,none,4,real_estate,23,none,rent,1,skilled,1,0,1,2
843,1.0,24,paid_back_duly,business,1559,68.0,6.0,4,male,none,4,car_or_other,50,bank,rent,1,skilled,1,1,1,1
844,0.0,18,paid_back_duly,furniture_equipment,3422,44.0,12.0,4,male,none,4,life_insurance,47,bank,rent,3,skilled,2,1,1,1
845,77.0,21,paid_back_duly,furniture_equipment,3976,0.0,4.0,2,male,none,3,car_or_other,35,none,rent,1,skilled,1,1,1,1
846,0.0,18,paid_back_duly,car_new,6761,0.0,1.0,2,male,none,4,car_or_other,68,none,own/free,2,skilled,1,0,1,2
847,0.0,24,paid_back_duly,car_new,1249,67.0,0.0,4,male,none,2,real_estate,28,none,rent,1,skilled,1,0,1,1
848,-94.0,9,paid_back_duly,radio_tv,1364,74.0,7.0,3,male,none,4,real_estate,59,none,rent,1,skilled,1,0,1,1
849,-104.0,12,paid_back_duly,radio_tv,709,68.0,11.0,4,male,none,4,real_estate,57,stores,rent,1,unskilled,1,0,1,2
850,-101.0,20,critical,car_new,2235,67.0,1.0,4,male,guarantor,2,life_insurance,33,bank,own/free,2,skilled,1,0,0,2
851,0.0,24,critical,car_used,4042,0.0,5.0,3,male,none,4,life_insurance,43,none,rent,2,skilled,1,1,1,1
852,1.0,15,critical,radio_tv,1471,30.0,1.0,4,male,none,4,unknown_or_none,35,none,own/free,2,skilled,1,1,1,1
853,-82.0,18,paid_back_duly,car_new,1442,58.0,7.0,4,male,none,4,unknown_or_none,32,none,own/free,2,unskilled,2,0,1,2
854,1.0,36,delayed_pay,car_new,10875,34.0,11.0,2,male,none,2,car_or_other,45,none,rent,2,skilled,2,1,1,1
855,0.0,24,paid_back_duly,car_new,1474,315.0,0.0,4,male,none,3,real_estate,33,none,rent,1,skilled,1,1,1,1
856,0.0,10,paid_back_duly,retraining,894,0.0,7.0,4,fem,none,3,life_insurance,40,none,rent,1,skilled,1,1,1,1
857,0.0,15,critical,furniture_equipment,3343,46.0,2.0,4,male,none,2,unknown_or_none,28,none,own/free,1,skilled,1,1,1,1
858,-130.0,15,paid_back_duly,car_new,3959,42.0,2.0,3,fem,none,2,life_insurance,29,none,rent,1,skilled,1,1,1,2
859,0.0,9,paid_back_duly,car_new,3577,264.0,2.0,1,male,guarantor,2,real_estate,26,none,own/free,1,skilled,2,0,0,1
860,0.0,24,critical,car_used,5804,4432.0,2.0,4,male,none,2,real_estate,27,none,rent,2,skilled,1,0,1,1
861,0.0,18,delayed_pay,business,2169,65.0,2.0,4,male,none,2,car_or_other,28,none,rent,1,skilled,1,1,1,2
862,-92.0,24,paid_back_duly,radio_tv,2439,33.0,0.0,4,fem,none,4,real_estate,35,none,rent,1,skilled,1,1,1,2
863,0.0,27,critical,furniture_equipment,4526,5780.0,0.0,4,male,none,2,real_estate,32,stores,rent,2,unskilled,2,1,1,1
864,0.0,10,paid_back_duly,furniture_equipment,2210,13.0,3.0,2,male,none,2,real_estate,25,bank,own/free,1,unskilled,1,0,1,2
865,0.0,15,paid_back_duly,furniture_equipment,2221,788.0,1.0,2,fem,none,4,car_or_other,20,none,own/free,1,skilled,1,0,1,1
866,-97.0,18,paid_back_duly,radio_tv,2389,95.0,0.0,4,fem,none,1,car_or_other,27,stores,rent,1,skilled,1,0,1,1
867,0.0,12,critical,furniture_equipment,3331,32.0,9.0,2,male,none,4,life_insurance,42,stores,rent,1,skilled,1,0,1,1
868,0.0,36,paid_back_duly,business,7409,0.0,11.0,3,male,none,2,life_insurance,37,none,rent,2,skilled,1,0,1,1
869,-120.0,12,paid_back_duly,furniture_equipment,652,49.0,11.0,4,fem,none,4,life_insurance,24,none,own/free,1,skilled,1,0,1,1
870,0.0,36,delayed_pay,furniture_equipment,7678,816.0,4.0,2,fem,none,4,car_or_other,40,none,rent,2,skilled,1,1,1,1
871,622.0,6,critical,car_new,1343,51.0,11.0,1,male,none,4,real_estate,46,none,rent,2,skilled,2,0,0,1
872,-96.0,24,critical,business,1382,126.0,4.0,4,male,none,1,real_estate,26,none,rent,2,skilled,1,1,1,1
873,0.0,15,paid_back_duly,domestic_appliances,874,0.0,0.0,4,fem,none,1,real_estate,24,none,rent,1,skilled,1,0,1,1
874,-122.0,12,paid_back_duly,furniture_equipment,3590,54.0,1.0,2,male,co-app,2,life_insurance,29,none,rent,1,unskilled,2,0,1,1
875,115.0,11,critical,car_new,1322,5875.0,3.0,4,fem,none,4,car_or_other,40,none,rent,2,skilled,1,0,1,1
876,-114.0,18,paid_back_duly,radio_tv,1940,52.0,0.0,3,male,co-app,4,unknown_or_none,36,bank,own/free,1,skilled,1,1,1,1
877,0.0,36,paid_back_duly,radio_tv,3595,39.0,10.0,4,male,none,2,car_or_other,28,none,rent,1,skilled,1,0,1,1
878,-106.0,9,paid_back_duly,car_new,1422,32.0,0.0,3,male,none,2,unknown_or_none,27,none,own/free,1,skilled,1,1,1,2
879,0.0,30,critical,radio_tv,6742,0.0,6.0,2,male,none,3,life_insurance,36,none,rent,2,skilled,1,0,1,1
880,0.0,24,paid_back_duly,car_used,7814,51.0,5.0,3,male,none,3,car_or_other,38,none,rent,1,skilled,1,1,1,1
881,0.0,24,paid_back_duly,car_used,9277,0.0,1.0,2,male,none,4,unknown_or_none,48,none,own/free,1,skilled,1,1,1,1
882,119.0,30,critical,car_new,2181,0.0,12.0,4,male,none,4,real_estate,36,none,rent,2,skilled,1,0,1,1
883,0.0,18,critical,radio_tv,1098,59.0,0.0,4,fem,none,4,car_or_other,65,none,rent,2,unskilled,1,0,1,1
884,58.0,24,paid_back_duly,furniture_equipment,4057,73.0,5.0,3,male,none,3,car_or_other,43,none,rent,1,skilled,1,1,1,2
885,-94.0,12,paid_back_duly,education,795,51.0,0.0,4,fem,none,4,life_insurance,53,none,rent,1,skilled,1,0,1,2
886,75.0,24,critical,business,2825,0.0,4.0,4,male,none,3,unknown_or_none,34,none,rent,2,skilled,2,1,1,1
887,58.0,48,paid_back_duly,business,15672,58.0,3.0,2,male,none,2,car_or_other,23,none,rent,1,skilled,1,1,1,2
888,0.0,36,critical,car_new,6614,28.0,14.0,4,male,none,4,car_or_other,34,none,rent,2,skilled,1,1,1,1
889,0.0,28,paid_back_duly,car_used,7824,0.0,0.0,3,male,guarantor,4,real_estate,40,bank,own/free,2,skilled,2,1,1,1
890,-84.0,27,critical,business,2442,47.0,7.0,4,male,none,4,car_or_other,43,stores,rent,4,skilled,2,1,1,1
891,0.0,15,critical,radio_tv,1829,28.0,11.0,4,male,none,4,car_or_other,46,none,rent,2,skilled,1,1,1,1
892,-83.0,12,critical,car_new,2171,23.0,3.0,4,male,none,4,life_insurance,38,bank,rent,2,unskilled,1,0,0,1
893,116.0,36,critical,car_used,5800,69.0,2.0,3,male,none,4,car_or_other,34,none,rent,2,skilled,1,1,1,1
894,0.0,18,critical,radio_tv,1169,0.0,3.0,4,male,none,3,life_insurance,29,none,rent,2,skilled,1,1,1,1
895,0.0,36,delayed_pay,car_used,8947,0.0,4.0,3,male,none,2,car_or_other,31,stores,rent,1,skilled,2,1,1,1
896,-112.0,21,paid_back_duly,radio_tv,2606,45.0,0.0,4,fem,none,4,life_insurance,28,none,own/free,1,skilled,1,1,1,1
897,0.0,12,critical,furniture_equipment,1592,4644.0,6.0,3,fem,none,2,life_insurance,35,none,rent,1,skilled,1,0,0,1
898,0.0,15,paid_back_duly,furniture_equipment,2186,0.0,5.0,1,fem,none,4,real_estate,33,bank,own/free,1,unskilled,1,0,1,1
899,-102.0,18,paid_back_duly,furniture_equipment,4153,35.0,1.0,2,male,co-app,3,car_or_other,42,none,rent,1,skilled,1,0,1,2
900,-119.0,16,critical,car_new,2625,76.0,15.0,2,male,guarantor,4,life_insurance,43,bank,own/free,1,skilled,1,1,1,2
901,1.0,20,critical,car_new,3485,0.0,0.0,2,male,none,4,real_estate,44,none,rent,2,skilled,1,1,1,1
902,0.0,36,critical,car_used,10477,0.0,14.0,2,male,none,4,unknown_or_none,42,none,own/free,2,skilled,1,0,1,1
903,0.0,15,paid_back_duly,radio_tv,1386,0.0,1.0,4,male,none,2,real_estate,40,none,own/free,1,skilled,1,1,1,1
904,0.0,24,paid_back_duly,radio_tv,1278,65.0,9.0,4,male,none,1,real_estate,36,none,rent,1,skilled,1,1,1,1
905,-98.0,12,paid_back_duly,radio_tv,1107,40.0,1.0,2,male,none,2,real_estate,20,none,own/free,1,skilled,2,1,1,1
906,-116.0,21,paid_back_duly,car_new,3763,0.0,6.0,2,male,co-app,2,real_estate,24,none,rent,1,unskilled,1,0,0,1
907,66.0,36,paid_back_duly,education,3711,0.0,1.0,2,male,none,2,car_or_other,27,none,rent,1,skilled,1,0,1,1
908,0.0,15,delayed_pay,car_used,3594,47.0,0.0,1,fem,none,2,life_insurance,46,none,rent,2,unskilled,1,0,1,1
909,109.0,9,paid_back_duly,car_new,3195,0.0,2.0,1,fem,none,2,real_estate,33,none,rent,1,unskilled,1,0,1,1
910,0.0,36,delayed_pay,radio_tv,4454,39.0,2.0,4,fem,none,4,real_estate,34,none,rent,2,skilled,1,0,1,1
911,100.0,24,critical,furniture_equipment,4736,63.0,0.0,2,fem,none,4,car_or_other,25,bank,rent,1,unskilled,1,0,1,2
912,118.0,30,paid_back_duly,radio_tv,2991,0.0,10.0,2,fem,none,4,car_or_other,25,none,rent,1,skilled,1,0,1,1
913,1.0,11,paid_back_duly,business,2142,4780.0,11.0,1,male,none,2,real_estate,28,none,rent,1,skilled,1,1,1,1
914,-86.0,24,paid_back_duly,business,3161,21.0,1.0,4,male,none,2,life_insurance,31,none,own/free,1,skilled,1,1,1,2
915,111.0,48,paid_back_duly,others,18424,82.0,1.0,1,fem,none,2,life_insurance,32,bank,rent,1,skilled,1,1,0,2
916,0.0,10,paid_back_duly,car_used,2848,204.0,2.0,1,male,co-app,2,real_estate,32,none,rent,1,skilled,2,0,1,1
917,-71.0,6,paid_back_duly,car_new,14896,33.0,14.0,1,male,none,4,unknown_or_none,68,bank,rent,1,skilled,1,1,1,2
918,-117.0,24,paid_back_duly,furniture_equipment,2359,296.0,0.0,1,male,none,1,life_insurance,33,none,rent,1,skilled,1,0,1,2
919,-78.0,24,paid_back_duly,furniture_equipment,3345,47.0,12.0,4,male,none,2,life_insurance,39,none,own/free,1,skilled,1,1,1,2
920,0.0,18,critical,furniture_equipment,1817,62.0,1.0,4,fem,none,2,unknown_or_none,28,none,rent,2,skilled,1,0,1,1
921,0.0,48,delayed_pay,radio_tv,12749,838.0,6.0,4,male,none,1,car_or_other,37,none,rent,1,skilled,1,1,1,1
922,-87.0,9,paid_back_duly,radio_tv,1366,50.0,0.0,3,fem,none,4,life_insurance,22,none,own/free,1,skilled,1,0,1,2
923,105.0,12,paid_back_duly,car_new,2002,68.0,4.0,3,male,none,4,life_insurance,30,none,own/free,1,skilled,2,1,1,1
924,-95.0,24,paid_back_duly,furniture_equipment,6872,59.0,0.0,2,male,none,1,life_insurance,55,bank,rent,1,skilled,1,1,1,2
925,-109.0,12,paid_back_duly,car_new,697,52.0,0.0,4,male,none,2,car_or_other,46,bank,rent,2,skilled,1,1,1,2
926,-92.0,18,critical,furniture_equipment,1049,37.0,0.0,4,fem,none,4,life_insurance,21,none,own/free,1,skilled,1,0,1,1
927,-100.0,48,paid_back_duly,car_used,10297,55.0,6.0,4,male,none,4,unknown_or_none,39,stores,own/free,3,skilled,2,1,1,2
928,0.0,30,paid_back_duly,radio_tv,1867,0.0,14.0,4,male,none,4,car_or_other,58,none,rent,1,skilled,1,1,1,1
929,-93.0,12,delayed_pay,car_new,1344,67.0,1.0,4,male,none,2,real_estate,43,none,rent,2,unskilled,2,0,1,1
930,-128.0,24,paid_back_duly,furniture_equipment,1747,72.0,0.0,4,male,co-app,1,life_insurance,24,none,rent,1,unskilled,1,0,0,1
931,150.0,9,paid_back_duly,radio_tv,1670,43.0,0.0,4,fem,none,2,car_or_other,22,none,rent,1,skilled,1,1,1,2
932,0.0,9,critical,car_new,1224,38.0,1.0,3,male,none,1,real_estate,30,none,rent,2,skilled,1,0,1,1
933,0.0,12,critical,radio_tv,522,705.0,15.0,4,male,none,4,life_insurance,42,none,rent,2,skilled,2,1,1,1
934,-104.0,12,paid_back_duly,radio_tv,1498,61.0,1.0,4,fem,none,1,car_or_other,23,bank,rent,1,skilled,1,0,1,1
935,98.0,30,delayed_pay,radio_tv,1919,334.0,0.0,4,male,none,3,unknown_or_none,30,stores,rent,2,skilled,1,0,1,2
936,502.0,9,paid_back_duly,radio_tv,745,64.0,2.0,3,fem,none,2,real_estate,28,none,rent,1,unskilled,1,0,1,2
937,116.0,6,paid_back_duly,radio_tv,2063,70.0,0.0,4,male,none,3,car_or_other,30,none,own/free,1,skilled,1,1,1,1
938,66.0,60,paid_back_duly,education,6288,75.0,1.0,4,male,none,4,unknown_or_none,42,none,own/free,1,skilled,1,0,1,2
939,0.0,24,critical,car_used,6842,0.0,3.0,2,male,none,4,life_insurance,46,none,rent,2,skilled,2,1,1,1
940,0.0,12,paid_back_duly,car_new,3527,0.0,0.0,2,male,none,3,life_insurance,45,none,rent,1,skilled,2,1,1,1
941,1.0,10,paid_back_duly,car_new,1546,34.0,1.0,3,male,none,2,real_estate,31,none,rent,1,unskilled,2,0,0,1
942,0.0,24,paid_back_duly,furniture_equipment,929,0.0,4.0,4,male,none,2,car_or_other,31,stores,rent,1,skilled,1,1,1,1
943,0.0,4,critical,car_new,1455,37.0,4.0,2,male,none,1,real_estate,42,none,rent,3,unskilled,2,0,1,1
944,-131.0,15,paid_back_duly,furniture_equipment,1845,46.0,0.0,4,fem,guarantor,1,life_insurance,46,none,own/free,1,skilled,1,0,1,1
945,64.0,48,paid_back_duly,car_new,8358,684.0,0.0,1,fem,none,1,car_or_other,30,none,rent,2,skilled,1,0,1,1
946,-88.0,24,paid_back_duly,furniture_equipment,3349,804.0,0.0,4,male,none,4,unknown_or_none,30,none,own/free,1,skilled,2,1,1,2
947,0.0,12,paid_back_duly,car_new,2859,0.0,0.0,4,male,none,4,unknown_or_none,38,none,rent,1,skilled,1,1,1,1
948,0.0,18,paid_back_duly,furniture_equipment,1533,48.0,0.0,4,male,co-app,1,life_insurance,43,none,rent,1,unskilled,2,0,1,2
949,0.0,24,paid_back_duly,radio_tv,3621,152.0,9.0,2,male,none,4,car_or_other,31,none,rent,2,skilled,1,0,1,2
950,40.0,18,critical,business,3590,37.0,0.0,3,male,none,3,car_or_other,40,none,rent,3,unskilled,2,1,1,1
951,-125.0,36,delayed_pay,business,2145,40.0,6.0,2,male,none,1,car_or_other,24,none,rent,2,skilled,1,1,1,2
952,74.0,24,paid_back_duly,car_used,4113,699.0,0.0,3,fem,none,4,car_or_other,28,none,own/free,1,skilled,1,0,1,2
953,0.0,36,paid_back_duly,furniture_equipment,10974,25.0,0.0,4,fem,none,2,car_or_other,26,none,rent,2,skilled,1,1,1,2
954,-82.0,12,paid_back_duly,car_new,1893,70.0,2.0,4,fem,guarantor,4,life_insurance,29,none,rent,1,skilled,1,1,1,1
955,-91.0,24,critical,radio_tv,1231,6397.0,10.0,4,fem,none,4,life_insurance,57,none,own/free,2,skilled,1,1,1,1
956,559.0,30,critical,radio_tv,3656,0.0,14.0,4,male,none,4,life_insurance,49,stores,rent,2,unskilled,1,0,1,1
957,87.0,9,critical,radio_tv,1154,77.0,11.0,2,male,none,4,real_estate,37,none,rent,3,unskilled,1,0,1,1
958,-76.0,28,paid_back_duly,car_new,4006,48.0,1.0,3,male,none,2,car_or_other,45,none,rent,1,unskilled,1,0,1,2
959,67.0,24,paid_back_duly,furniture_equipment,3069,133.0,11.0,4,male,none,4,unknown_or_none,30,none,own/free,1,skilled,1,0,1,1
960,0.0,6,critical,radio_tv,1740,39.0,11.0,2,male,none,2,real_estate,30,none,own/free,2,skilled,1,0,1,1
961,104.0,21,delayed_pay,car_new,2353,49.0,1.0,1,male,none,4,life_insurance,47,none,rent,2,skilled,1,0,1,1
962,0.0,15,paid_back_duly,car_new,3556,0.0,2.0,3,male,none,2,unknown_or_none,29,none,rent,1,skilled,1,0,1,1
963,0.0,24,paid_back_duly,radio_tv,2397,676.0,10.0,3,male,none,2,car_or_other,35,bank,rent,2,skilled,1,1,1,2
964,90.0,6,paid_back_duly,repairs,454,49.0,0.0,3,male,none,1,life_insurance,22,none,rent,1,unskilled,1,0,1,1
965,90.0,30,paid_back_duly,radio_tv,1715,0.0,2.0,4,fem,none,1,car_or_other,26,none,rent,1,skilled,1,0,1,1
966,120.0,27,critical,radio_tv,2520,646.0,1.0,4,male,none,2,life_insurance,23,none,rent,2,unskilled,1,0,1,2
967,0.0,15,paid_back_duly,radio_tv,3568,61.0,14.0,4,fem,none,2,car_or_other,54,bank,own/free,1,skilled,1,1,1,1
968,0.0,42,paid_back_duly,radio_tv,7166,0.0,5.0,2,male,none,4,life_insurance,29,none,own/free,1,skilled,1,1,1,1
969,-98.0,11,critical,car_new,3939,26.0,1.0,1,male,none,2,real_estate,40,none,rent,2,unskilled,2,0,1,1
970,70.0,15,paid_back_duly,repairs,1514,291.0,2.0,4,male,guarantor,2,real_estate,22,none,rent,1,skilled,1,0,1,1
971,0.0,24,paid_back_duly,car_new,7393,55.0,1.0,1,male,none,4,life_insurance,43,none,rent,1,unskilled,2,0,1,1
972,-108.0,24,paid_back_duly,car_new,1193,51.0,0.0,1,fem,co-app,4,unknown_or_none,29,none,own/free,2,unskilled,1,0,1,2
973,-107.0,60,paid_back_duly,business,7297,46.0,16.0,4,male,co-app,4,unknown_or_none,36,none,own/free,1,skilled,1,0,1,2
974,0.0,30,critical,radio_tv,2831,74.0,1.0,4,fem,none,2,car_or_other,33,none,rent,1,skilled,1,1,1,1
975,556.0,24,paid_back_duly,radio_tv,1258,816.0,2.0,3,fem,none,3,car_or_other,57,none,rent,1,unskilled,1,0,1,1
976,108.0,6,paid_back_duly,radio_tv,753,24.0,1.0,2,fem,guarantor,3,real_estate,64,none,rent,1,skilled,1,0,1,1
977,91.0,18,delayed_pay,business,2427,0.0,12.0,4,male,none,2,life_insurance,42,none,rent,2,skilled,1,0,1,1
978,0.0,24,delayed_pay,car_new,2538,42.0,9.0,4,male,none,4,car_or_other,47,none,rent,2,unskilled,2,0,1,2
979,65.0,15,paid_back_duly,car_new,1264,174.0,2.0,2,male,none,2,life_insurance,25,none,own/free,1,skilled,1,0,1,2
980,83.0,30,critical,furniture_equipment,8386,48.0,5.0,2,male,none,2,life_insurance,49,none,rent,1,skilled,1,0,1,2
981,0.0,48,paid_back_duly,business,4844,40.0,0.0,3,male,none,2,car_or_other,33,bank,own/free,1,skilled,1,1,1,2
982,542.0,21,paid_back_duly,car_new,2923,238.0,1.0,1,fem,none,1,car_or_other,28,bank,rent,1,skilled,1,1,1,1
983,-113.0,36,paid_back_duly,car_used,8229,62.0,3.0,2,male,none,2,life_insurance,26,none,rent,1,skilled,2,0,1,2
984,0.0,24,critical,furniture_equipment,2028,59.0,4.0,2,male,none,2,life_insurance,30,none,rent,2,unskilled,1,0,1,1
985,-105.0,15,critical,furniture_equipment,1433,54.0,1.0,4,fem,none,3,life_insurance,25,none,own/free,2,skilled,1,0,1,1
986,367.0,42,paid_back_duly,business,6289,50.0,0.0,2,male,none,1,life_insurance,33,none,rent,2,skilled,1,0,1,1
987,1.0,13,paid_back_duly,radio_tv,1409,177.0,0.0,2,fem,none,4,real_estate,64,none,rent,1,skilled,1,0,1,1
988,-86.0,24,paid_back_duly,car_used,6579,54.0,0.0,4,male,none,2,unknown_or_none,29,none,own/free,1,skilled,1,1,1,1
989,88.0,24,critical,radio_tv,1743,49.0,10.0,4,male,none,2,life_insurance,48,none,rent,2,unskilled,1,0,1,1
990,0.0,12,critical,education,3565,0.0,0.0,2,male,none,1,life_insurance,37,none,rent,2,unskilled,2,0,1,1
991,0.0,15,paid_back_duly,radio_tv,1569,239.0,11.0,4,male,none,4,car_or_other,34,bank,rent,1,unskilled,2,0,1,1
992,-84.0,18,paid_back_duly,radio_tv,1936,0.0,5.0,2,male,none,4,car_or_other,23,none,own/free,2,unskilled,1,0,1,1
993,-117.0,36,paid_back_duly,furniture_equipment,3959,67.0,0.0,4,male,none,3,life_insurance,30,none,rent,1,skilled,1,1,1,1
994,0.0,12,paid_back_duly,car_new,2390,0.0,9.0,4,male,none,3,car_or_other,50,none,rent,1,skilled,1,1,1,1
995,0.0,12,paid_back_duly,furniture_equipment,1736,84.0,4.0,3,fem,none,4,real_estate,31,none,rent,1,unskilled,1,0,1,1
996,-106.0,30,paid_back_duly,car_used,3857,39.0,3.0,4,male,none,4,life_insurance,40,none,rent,1,skilled,1,1,1,1
997,1.0,12,paid_back_duly,radio_tv,804,62.0,15.0,4,male,none,4,car_or_other,38,none,rent,1,skilled,1,0,1,1
998,-111.0,45,paid_back_duly,radio_tv,1845,61.0,2.0,4,male,none,4,unknown_or_none,23,none,own/free,1,skilled,1,1,1,2
999,69.0,45,critical,car_used,4576,206.0,0.0,3,male,none,4,car_or_other,27,none,rent,1,skilled,1,0,1,1
