Unnamed: 0,Stat_checking_acc,Duration_months,Credit_history,Purpose,Credit_amount,Savings_bonds,Duration_of_employment,Installment_pct_annual_income,Marital_status__and_sex,Other_debtors,Resident_since,Property,Age,Other_plans,Housing,Num_existing_credits,Job,num_liable,Has_phone,Foreign_Worker,Class,dem_cluster,Class_cat
832,-119,45,paid_back_duly,business,11816,22,10,2,male,none,4,car_or_other,29,none,own/free,2,skilled,1,0,1,2,C,Bad
833,143,24,paid_back_duly,radio_tv,5084,0,13,2,fem,none,4,car_or_other,42,none,rent,1,skilled,1,1,1,1,C,Good
834,464,15,paid_back_duly,radio_tv,2327,55,0,2,fem,none,3,real_estate,25,none,rent,1,unskilled,1,0,1,2,A,Bad
835,-97,12,paid_back_duly,car_new,1082,38,1,4,male,none,4,car_or_other,48,bank,rent,2,skilled,1,0,1,2,B,Bad
836,0,12,paid_back_duly,radio_tv,886,0,1,4,fem,none,2,car_or_other,21,none,rent,1,skilled,1,0,1,1,B,Good
837,0,4,paid_back_duly,furniture_equipment,601,90,0,1,fem,none,3,real_estate,23,none,own/free,1,unskilled,2,0,1,1,B,Good
838,-96,24,critical,car_used,2957,39,9,4,male,none,4,life_insurance,63,none,rent,2,skilled,1,1,1,1,C,Good
839,0,24,critical,radio_tv,2611,24,9,4,male,co-app,3,real_estate,46,none,rent,2,skilled,1,0,1,1,C,Good
840,-125,36,paid_back_duly,furniture_equipment,5179,74,4,4,male,none,2,life_insurance,29,none,rent,1,skilled,1,0,1,2,B,Bad
841,0,21,delayed_pay,car_used,2993,44,1,3,male,none,2,real_estate,28,stores,rent,2,unskilled,1,0,1,1,B,Good
842,0,18,paid_back_duly,repairs,1943,54,0,4,fem,none,4,real_estate,23,none,rent,1,skilled,1,0,1,2,B,Bad
843,1,24,paid_back_duly,business,1559,68,6,4,male,none,4,car_or_other,50,bank,rent,1,skilled,1,1,1,1,C,Good
844,0,18,paid_back_duly,furniture_equipment,3422,44,12,4,male,none,4,life_insurance,47,bank,rent,3,skilled,2,1,1,1,C,Good
845,77,21,paid_back_duly,furniture_equipment,3976,0,4,2,male,none,3,car_or_other,35,none,rent,1,skilled,1,1,1,1,B,Good
846,0,18,paid_back_duly,car_new,6761,0,1,2,male,none,4,car_or_other,68,none,own/free,2,skilled,1,0,1,2,C,Bad
847,0,24,paid_back_duly,car_new,1249,67,0,4,male,none,2,real_estate,28,none,rent,1,skilled,1,0,1,1,B,Good
848,-94,9,paid_back_duly,radio_tv,1364,74,7,3,male,none,4,real_estate,59,none,rent,1,skilled,1,0,1,1,C,Good
849,-104,12,paid_back_duly,radio_tv,709,68,11,4,male,none,4,real_estate,57,stores,rent,1,unskilled,1,0,1,2,C,Bad
850,-101,20,critical,car_new,2235,67,1,4,male,guarantor,2,life_insurance,33,bank,own/free,2,skilled,1,0,0,2,B,Bad
851,0,24,critical,car_used,4042,0,5,3,male,none,4,life_insurance,43,none,rent,2,skilled,1,1,1,1,C,Good
852,1,15,critical,radio_tv,1471,30,1,4,male,none,4,unknown_or_none,35,none,own/free,2,skilled,1,1,1,1,B,Good
853,-82,18,paid_back_duly,car_new,1442,58,7,4,male,none,4,unknown_or_none,32,none,own/free,2,unskilled,2,0,1,2,B,Bad
854,1,36,delayed_pay,car_new,10875,34,11,2,male,none,2,car_or_other,45,none,rent,2,skilled,2,1,1,1,C,Good
855,0,24,paid_back_duly,car_new,1474,315,0,4,male,none,3,real_estate,33,none,rent,1,skilled,1,1,1,1,B,Good
856,0,10,paid_back_duly,retraining,894,0,7,4,fem,none,3,life_insurance,40,none,rent,1,skilled,1,1,1,1,C,Good
857,0,15,critical,furniture_equipment,3343,46,2,4,male,none,2,unknown_or_none,28,none,own/free,1,skilled,1,1,1,1,B,Good
858,-130,15,paid_back_duly,car_new,3959,42,2,3,fem,none,2,life_insurance,29,none,rent,1,skilled,1,1,1,2,B,Bad
859,0,9,paid_back_duly,car_new,3577,264,2,1,male,guarantor,2,real_estate,26,none,own/free,1,skilled,2,0,0,1,B,Good
860,0,24,critical,car_used,5804,4432,2,4,male,none,2,real_estate,27,none,rent,2,skilled,1,0,1,1,D,Good
861,0,18,delayed_pay,business,2169,65,2,4,male,none,2,car_or_other,28,none,rent,1,skilled,1,1,1,2,B,Bad
862,-92,24,paid_back_duly,radio_tv,2439,33,0,4,fem,none,4,real_estate,35,none,rent,1,skilled,1,1,1,2,B,Bad
863,0,27,critical,furniture_equipment,4526,5780,0,4,male,none,2,real_estate,32,stores,rent,2,unskilled,2,1,1,1,D,Good
864,0,10,paid_back_duly,furniture_equipment,2210,13,3,2,male,none,2,real_estate,25,bank,own/free,1,unskilled,1,0,1,2,B,Bad
865,0,15,paid_back_duly,furniture_equipment,2221,788,1,2,fem,none,4,car_or_other,20,none,own/free,1,skilled,1,0,1,1,B,Good
866,-97,18,paid_back_duly,radio_tv,2389,95,0,4,fem,none,1,car_or_other,27,stores,rent,1,skilled,1,0,1,1,B,Good
867,0,12,critical,furniture_equipment,3331,32,9,2,male,none,4,life_insurance,42,stores,rent,1,skilled,1,0,1,1,C,Good
868,0,36,paid_back_duly,business,7409,0,11,3,male,none,2,life_insurance,37,none,rent,2,skilled,1,0,1,1,C,Good
869,-120,12,paid_back_duly,furniture_equipment,652,49,11,4,fem,none,4,life_insurance,24,none,own/free,1,skilled,1,0,1,1,C,Good
870,0,36,delayed_pay,furniture_equipment,7678,816,4,2,fem,none,4,car_or_other,40,none,rent,2,skilled,1,1,1,1,B,Good
871,622,6,critical,car_new,1343,51,11,1,male,none,4,real_estate,46,none,rent,2,skilled,2,0,0,1,A,Good
872,-96,24,critical,business,1382,126,4,4,male,none,1,real_estate,26,none,rent,2,skilled,1,1,1,1,B,Good
873,0,15,paid_back_duly,domestic_appliances,874,0,0,4,fem,none,1,real_estate,24,none,rent,1,skilled,1,0,1,1,B,Good
874,-122,12,paid_back_duly,furniture_equipment,3590,54,1,2,male,co-app,2,life_insurance,29,none,rent,1,unskilled,2,0,1,1,B,Good
875,115,11,critical,car_new,1322,5875,3,4,fem,none,4,car_or_other,40,none,rent,2,skilled,1,0,1,1,D,Good
876,-114,18,paid_back_duly,radio_tv,1940,52,0,3,male,co-app,4,unknown_or_none,36,bank,own/free,1,skilled,1,1,1,1,B,Good
877,0,36,paid_back_duly,radio_tv,3595,39,10,4,male,none,2,car_or_other,28,none,rent,1,skilled,1,0,1,1,C,Good
878,-106,9,paid_back_duly,car_new,1422,32,0,3,male,none,2,unknown_or_none,27,none,own/free,1,skilled,1,1,1,2,B,Bad
879,0,30,critical,radio_tv,6742,0,6,2,male,none,3,life_insurance,36,none,rent,2,skilled,1,0,1,1,C,Good
880,0,24,paid_back_duly,car_used,7814,51,5,3,male,none,3,car_or_other,38,none,rent,1,skilled,1,1,1,1,B,Good
881,0,24,paid_back_duly,car_used,9277,0,1,2,male,none,4,unknown_or_none,48,none,own/free,1,skilled,1,1,1,1,B,Good
882,119,30,critical,car_new,2181,0,12,4,male,none,4,real_estate,36,none,rent,2,skilled,1,0,1,1,C,Good
883,0,18,critical,radio_tv,1098,59,0,4,fem,none,4,car_or_other,65,none,rent,2,unskilled,1,0,1,1,C,Good
884,58,24,paid_back_duly,furniture_equipment,4057,73,5,3,male,none,3,car_or_other,43,none,rent,1,skilled,1,1,1,2,C,Bad
885,-94,12,paid_back_duly,education,795,51,0,4,fem,none,4,life_insurance,53,none,rent,1,skilled,1,0,1,2,B,Bad
886,75,24,critical,business,2825,0,4,4,male,none,3,unknown_or_none,34,none,rent,2,skilled,2,1,1,1,B,Good
887,58,48,paid_back_duly,business,15672,58,3,2,male,none,2,car_or_other,23,none,rent,1,skilled,1,1,1,2,B,Bad
888,0,36,critical,car_new,6614,28,14,4,male,none,4,car_or_other,34,none,rent,2,skilled,1,1,1,1,C,Good
889,0,28,paid_back_duly,car_used,7824,0,0,3,male,guarantor,4,real_estate,40,bank,own/free,2,skilled,2,1,1,1,B,Good
890,-84,27,critical,business,2442,47,7,4,male,none,4,car_or_other,43,stores,rent,4,skilled,2,1,1,1,C,Good
891,0,15,critical,radio_tv,1829,28,11,4,male,none,4,car_or_other,46,none,rent,2,skilled,1,1,1,1,C,Good
892,-83,12,critical,car_new,2171,23,3,4,male,none,4,life_insurance,38,bank,rent,2,unskilled,1,0,0,1,B,Good
893,116,36,critical,car_used,5800,69,2,3,male,none,4,car_or_other,34,none,rent,2,skilled,1,1,1,1,B,Good
894,0,18,critical,radio_tv,1169,0,3,4,male,none,3,life_insurance,29,none,rent,2,skilled,1,1,1,1,B,Good
895,0,36,delayed_pay,car_used,8947,0,4,3,male,none,2,car_or_other,31,stores,rent,1,skilled,2,1,1,1,B,Good
896,-112,21,paid_back_duly,radio_tv,2606,45,0,4,fem,none,4,life_insurance,28,none,own/free,1,skilled,1,1,1,1,B,Good
897,0,12,critical,furniture_equipment,1592,4644,6,3,fem,none,2,life_insurance,35,none,rent,1,skilled,1,0,0,1,D,Good
898,0,15,paid_back_duly,furniture_equipment,2186,0,5,1,fem,none,4,real_estate,33,bank,own/free,1,unskilled,1,0,1,1,B,Good
899,-102,18,paid_back_duly,furniture_equipment,4153,35,1,2,male,co-app,3,car_or_other,42,none,rent,1,skilled,1,0,1,2,B,Bad
900,-119,16,critical,car_new,2625,76,15,2,male,guarantor,4,life_insurance,43,bank,own/free,1,skilled,1,1,1,2,C,Bad
901,1,20,critical,car_new,3485,0,0,2,male,none,4,real_estate,44,none,rent,2,skilled,1,1,1,1,B,Good
902,0,36,critical,car_used,10477,0,14,2,male,none,4,unknown_or_none,42,none,own/free,2,skilled,1,0,1,1,C,Good
903,0,15,paid_back_duly,radio_tv,1386,0,1,4,male,none,2,real_estate,40,none,own/free,1,skilled,1,1,1,1,B,Good
904,0,24,paid_back_duly,radio_tv,1278,65,9,4,male,none,1,real_estate,36,none,rent,1,skilled,1,1,1,1,C,Good
905,-98,12,paid_back_duly,radio_tv,1107,40,1,2,male,none,2,real_estate,20,none,own/free,1,skilled,2,1,1,1,B,Good
906,-116,21,paid_back_duly,car_new,3763,0,6,2,male,co-app,2,real_estate,24,none,rent,1,unskilled,1,0,0,1,B,Good
907,66,36,paid_back_duly,education,3711,0,1,2,male,none,2,car_or_other,27,none,rent,1,skilled,1,0,1,1,B,Good
908,0,15,delayed_pay,car_used,3594,47,0,1,fem,none,2,life_insurance,46,none,rent,2,unskilled,1,0,1,1,B,Good
909,109,9,paid_back_duly,car_new,3195,0,2,1,fem,none,2,real_estate,33,none,rent,1,unskilled,1,0,1,1,B,Good
910,0,36,delayed_pay,radio_tv,4454,39,2,4,fem,none,4,real_estate,34,none,rent,2,skilled,1,0,1,1,B,Good
911,100,24,critical,furniture_equipment,4736,63,0,2,fem,none,4,car_or_other,25,bank,rent,1,unskilled,1,0,1,2,B,Bad
912,118,30,paid_back_duly,radio_tv,2991,0,10,2,fem,none,4,car_or_other,25,none,rent,1,skilled,1,0,1,1,B,Good
913,1,11,paid_back_duly,business,2142,4780,11,1,male,none,2,real_estate,28,none,rent,1,skilled,1,1,1,1,D,Good
914,-86,24,paid_back_duly,business,3161,21,1,4,male,none,2,life_insurance,31,none,own/free,1,skilled,1,1,1,2,B,Bad
915,111,48,paid_back_duly,others,18424,82,1,1,fem,none,2,life_insurance,32,bank,rent,1,skilled,1,1,0,2,B,Bad
916,0,10,paid_back_duly,car_used,2848,204,2,1,male,co-app,2,real_estate,32,none,rent,1,skilled,2,0,1,1,B,Good
917,-71,6,paid_back_duly,car_new,14896,33,14,1,male,none,4,unknown_or_none,68,bank,rent,1,skilled,1,1,1,2,C,Bad
918,-117,24,paid_back_duly,furniture_equipment,2359,296,0,1,male,none,1,life_insurance,33,none,rent,1,skilled,1,0,1,2,B,Bad
919,-78,24,paid_back_duly,furniture_equipment,3345,47,12,4,male,none,2,life_insurance,39,none,own/free,1,skilled,1,1,1,2,C,Bad
920,0,18,critical,furniture_equipment,1817,62,1,4,fem,none,2,unknown_or_none,28,none,rent,2,skilled,1,0,1,1,B,Good
921,0,48,delayed_pay,radio_tv,12749,838,6,4,male,none,1,car_or_other,37,none,rent,1,skilled,1,1,1,1,B,Good
922,-87,9,paid_back_duly,radio_tv,1366,50,0,3,fem,none,4,life_insurance,22,none,own/free,1,skilled,1,0,1,2,B,Bad
923,105,12,paid_back_duly,car_new,2002,68,4,3,male,none,4,life_insurance,30,none,own/free,1,skilled,2,1,1,1,B,Good
924,-95,24,paid_back_duly,furniture_equipment,6872,59,0,2,male,none,1,life_insurance,55,bank,rent,1,skilled,1,1,1,2,B,Bad
925,-109,12,paid_back_duly,car_new,697,52,0,4,male,none,2,car_or_other,46,bank,rent,2,skilled,1,1,1,2,B,Bad
926,-92,18,critical,furniture_equipment,1049,37,0,4,fem,none,4,life_insurance,21,none,own/free,1,skilled,1,0,1,1,B,Good
927,-100,48,paid_back_duly,car_used,10297,55,6,4,male,none,4,unknown_or_none,39,stores,own/free,3,skilled,2,1,1,2,C,Bad
928,0,30,paid_back_duly,radio_tv,1867,0,14,4,male,none,4,car_or_other,58,none,rent,1,skilled,1,1,1,1,C,Good
929,-93,12,delayed_pay,car_new,1344,67,1,4,male,none,2,real_estate,43,none,rent,2,unskilled,2,0,1,1,B,Good
930,-128,24,paid_back_duly,furniture_equipment,1747,72,0,4,male,co-app,1,life_insurance,24,none,rent,1,unskilled,1,0,0,1,B,Good
931,150,9,paid_back_duly,radio_tv,1670,43,0,4,fem,none,2,car_or_other,22,none,rent,1,skilled,1,1,1,2,B,Bad
932,0,9,critical,car_new,1224,38,1,3,male,none,1,real_estate,30,none,rent,2,skilled,1,0,1,1,B,Good
933,0,12,critical,radio_tv,522,705,15,4,male,none,4,life_insurance,42,none,rent,2,skilled,2,1,1,1,C,Good
934,-104,12,paid_back_duly,radio_tv,1498,61,1,4,fem,none,1,car_or_other,23,bank,rent,1,skilled,1,0,1,1,B,Good
935,98,30,delayed_pay,radio_tv,1919,334,0,4,male,none,3,unknown_or_none,30,stores,rent,2,skilled,1,0,1,2,B,Bad
936,502,9,paid_back_duly,radio_tv,745,64,2,3,fem,none,2,real_estate,28,none,rent,1,unskilled,1,0,1,2,A,Bad
937,116,6,paid_back_duly,radio_tv,2063,70,0,4,male,none,3,car_or_other,30,none,own/free,1,skilled,1,1,1,1,B,Good
938,66,60,paid_back_duly,education,6288,75,1,4,male,none,4,unknown_or_none,42,none,own/free,1,skilled,1,0,1,2,B,Bad
939,0,24,critical,car_used,6842,0,3,2,male,none,4,life_insurance,46,none,rent,2,skilled,2,1,1,1,C,Good
940,0,12,paid_back_duly,car_new,3527,0,0,2,male,none,3,life_insurance,45,none,rent,1,skilled,2,1,1,1,B,Good
941,1,10,paid_back_duly,car_new,1546,34,1,3,male,none,2,real_estate,31,none,rent,1,unskilled,2,0,0,1,B,Good
942,0,24,paid_back_duly,furniture_equipment,929,0,4,4,male,none,2,car_or_other,31,stores,rent,1,skilled,1,1,1,1,B,Good
943,0,4,critical,car_new,1455,37,4,2,male,none,1,real_estate,42,none,rent,3,unskilled,2,0,1,1,B,Good
944,-131,15,paid_back_duly,furniture_equipment,1845,46,0,4,fem,guarantor,1,life_insurance,46,none,own/free,1,skilled,1,0,1,1,B,Good
945,64,48,paid_back_duly,car_new,8358,684,0,1,fem,none,1,car_or_other,30,none,rent,2,skilled,1,0,1,1,B,Good
946,-88,24,paid_back_duly,furniture_equipment,3349,804,0,4,male,none,4,unknown_or_none,30,none,own/free,1,skilled,2,1,1,2,B,Bad
947,0,12,paid_back_duly,car_new,2859,0,0,4,male,none,4,unknown_or_none,38,none,rent,1,skilled,1,1,1,1,B,Good
948,0,18,paid_back_duly,furniture_equipment,1533,48,0,4,male,co-app,1,life_insurance,43,none,rent,1,unskilled,2,0,1,2,B,Bad
949,0,24,paid_back_duly,radio_tv,3621,152,9,2,male,none,4,car_or_other,31,none,rent,2,skilled,1,0,1,2,C,Bad
950,40,18,critical,business,3590,37,0,3,male,none,3,car_or_other,40,none,rent,3,unskilled,2,1,1,1,B,Good
951,-125,36,delayed_pay,business,2145,40,6,2,male,none,1,car_or_other,24,none,rent,2,skilled,1,1,1,2,B,Bad
952,74,24,paid_back_duly,car_used,4113,699,0,3,fem,none,4,car_or_other,28,none,own/free,1,skilled,1,0,1,2,B,Bad
953,0,36,paid_back_duly,furniture_equipment,10974,25,0,4,fem,none,2,car_or_other,26,none,rent,2,skilled,1,1,1,2,B,Bad
954,-82,12,paid_back_duly,car_new,1893,70,2,4,fem,guarantor,4,life_insurance,29,none,rent,1,skilled,1,1,1,1,B,Good
955,-91,24,critical,radio_tv,1231,6397,10,4,fem,none,4,life_insurance,57,none,own/free,2,skilled,1,1,1,1,D,Good
956,559,30,critical,radio_tv,3656,0,14,4,male,none,4,life_insurance,49,stores,rent,2,unskilled,1,0,1,1,A,Good
957,87,9,critical,radio_tv,1154,77,11,2,male,none,4,real_estate,37,none,rent,3,unskilled,1,0,1,1,C,Good
958,-76,28,paid_back_duly,car_new,4006,48,1,3,male,none,2,car_or_other,45,none,rent,1,unskilled,1,0,1,2,B,Bad
959,67,24,paid_back_duly,furniture_equipment,3069,133,11,4,male,none,4,unknown_or_none,30,none,own/free,1,skilled,1,0,1,1,C,Good
960,0,6,critical,radio_tv,1740,39,11,2,male,none,2,real_estate,30,none,own/free,2,skilled,1,0,1,1,C,Good
961,104,21,delayed_pay,car_new,2353,49,1,1,male,none,4,life_insurance,47,none,rent,2,skilled,1,0,1,1,B,Good
962,0,15,paid_back_duly,car_new,3556,0,2,3,male,none,2,unknown_or_none,29,none,rent,1,skilled,1,0,1,1,B,Good
963,0,24,paid_back_duly,radio_tv,2397,676,10,3,male,none,2,car_or_other,35,bank,rent,2,skilled,1,1,1,2,C,Bad
964,90,6,paid_back_duly,repairs,454,49,0,3,male,none,1,life_insurance,22,none,rent,1,unskilled,1,0,1,1,B,Good
965,90,30,paid_back_duly,radio_tv,1715,0,2,4,fem,none,1,car_or_other,26,none,rent,1,skilled,1,0,1,1,B,Good
966,120,27,critical,radio_tv,2520,646,1,4,male,none,2,life_insurance,23,none,rent,2,unskilled,1,0,1,2,B,Bad
967,0,15,paid_back_duly,radio_tv,3568,61,14,4,fem,none,2,car_or_other,54,bank,own/free,1,skilled,1,1,1,1,C,Good
968,0,42,paid_back_duly,radio_tv,7166,0,5,2,male,none,4,life_insurance,29,none,own/free,1,skilled,1,1,1,1,B,Good
969,-98,11,critical,car_new,3939,26,1,1,male,none,2,real_estate,40,none,rent,2,unskilled,2,0,1,1,B,Good
970,70,15,paid_back_duly,repairs,1514,291,2,4,male,guarantor,2,real_estate,22,none,rent,1,skilled,1,0,1,1,B,Good
971,0,24,paid_back_duly,car_new,7393,55,1,1,male,none,4,life_insurance,43,none,rent,1,unskilled,2,0,1,1,B,Good
972,-108,24,paid_back_duly,car_new,1193,51,0,1,fem,co-app,4,unknown_or_none,29,none,own/free,2,unskilled,1,0,1,2,B,Bad
973,-107,60,paid_back_duly,business,7297,46,16,4,male,co-app,4,unknown_or_none,36,none,own/free,1,skilled,1,0,1,2,C,Bad
974,0,30,critical,radio_tv,2831,74,1,4,fem,none,2,car_or_other,33,none,rent,1,skilled,1,1,1,1,B,Good
975,556,24,paid_back_duly,radio_tv,1258,816,2,3,fem,none,3,car_or_other,57,none,rent,1,unskilled,1,0,1,1,A,Good
976,108,6,paid_back_duly,radio_tv,753,24,1,2,fem,guarantor,3,real_estate,64,none,rent,1,skilled,1,0,1,1,C,Good
977,91,18,delayed_pay,business,2427,0,12,4,male,none,2,life_insurance,42,none,rent,2,skilled,1,0,1,1,C,Good
978,0,24,delayed_pay,car_new,2538,42,9,4,male,none,4,car_or_other,47,none,rent,2,unskilled,2,0,1,2,C,Bad
979,65,15,paid_back_duly,car_new,1264,174,2,2,male,none,2,life_insurance,25,none,own/free,1,skilled,1,0,1,2,B,Bad
980,83,30,critical,furniture_equipment,8386,48,5,2,male,none,2,life_insurance,49,none,rent,1,skilled,1,0,1,2,C,Bad
981,0,48,paid_back_duly,business,4844,40,0,3,male,none,2,car_or_other,33,bank,own/free,1,skilled,1,1,1,2,B,Bad
982,542,21,paid_back_duly,car_new,2923,238,1,1,fem,none,1,car_or_other,28,bank,rent,1,skilled,1,1,1,1,A,Good
983,-113,36,paid_back_duly,car_used,8229,62,3,2,male,none,2,life_insurance,26,none,rent,1,skilled,2,0,1,2,B,Bad
984,0,24,critical,furniture_equipment,2028,59,4,2,male,none,2,life_insurance,30,none,rent,2,unskilled,1,0,1,1,B,Good
985,-105,15,critical,furniture_equipment,1433,54,1,4,fem,none,3,life_insurance,25,none,own/free,2,skilled,1,0,1,1,B,Good
986,367,42,paid_back_duly,business,6289,50,0,2,male,none,1,life_insurance,33,none,rent,2,skilled,1,0,1,1,A,Good
987,1,13,paid_back_duly,radio_tv,1409,177,0,2,fem,none,4,real_estate,64,none,rent,1,skilled,1,0,1,1,C,Good
988,-86,24,paid_back_duly,car_used,6579,54,0,4,male,none,2,unknown_or_none,29,none,own/free,1,skilled,1,1,1,1,B,Good
989,88,24,critical,radio_tv,1743,49,10,4,male,none,2,life_insurance,48,none,rent,2,unskilled,1,0,1,1,C,Good
990,0,12,critical,education,3565,0,0,2,male,none,1,life_insurance,37,none,rent,2,unskilled,2,0,1,1,B,Good
991,0,15,paid_back_duly,radio_tv,1569,239,11,4,male,none,4,car_or_other,34,bank,rent,1,unskilled,2,0,1,1,C,Good
992,-84,18,paid_back_duly,radio_tv,1936,0,5,2,male,none,4,car_or_other,23,none,own/free,2,unskilled,1,0,1,1,B,Good
993,-117,36,paid_back_duly,furniture_equipment,3959,67,0,4,male,none,3,life_insurance,30,none,rent,1,skilled,1,1,1,1,B,Good
994,0,12,paid_back_duly,car_new,2390,0,9,4,male,none,3,car_or_other,50,none,rent,1,skilled,1,1,1,1,C,Good
995,0,12,paid_back_duly,furniture_equipment,1736,84,4,3,fem,none,4,real_estate,31,none,rent,1,unskilled,1,0,1,1,B,Good
996,-106,30,paid_back_duly,car_used,3857,39,3,4,male,none,4,life_insurance,40,none,rent,1,skilled,1,1,1,1,B,Good
997,1,12,paid_back_duly,radio_tv,804,62,15,4,male,none,4,car_or_other,38,none,rent,1,skilled,1,0,1,1,C,Good
998,-111,45,paid_back_duly,radio_tv,1845,61,2,4,male,none,4,unknown_or_none,23,none,own/free,1,skilled,1,1,1,2,B,Bad
999,69,45,critical,car_used,4576,206,0,3,male,none,4,car_or_other,27,none,rent,1,skilled,1,0,1,1,B,Good
